"feature","id","pval","qval","reaction","times"
"gene","MSTRG.31566",0.0176995612715187,0.229745379387776,"S","72v96"
"gene","MSTRG.32221",0.0177113313753346,0.229745379387776,"S","72v96"
"gene","MSTRG.55514",0.0177215504310899,0.229745379387776,"S","72v96"
"gene","MSTRG.37628",0.0177340714422286,0.229745379387776,"S","72v96"
"gene","MSTRG.44364",0.0177374966397778,0.229745379387776,"S","72v96"
"gene","MSTRG.397",0.0177512884628974,0.229745379387776,"S","72v96"
"gene","MSTRG.6354",0.0177707642040867,0.229745379387776,"S","72v96"
"gene","MSTRG.49807",0.0177717133588724,0.229745379387776,"S","72v96"
"gene","MSTRG.7307",0.0177904985091282,0.229745379387776,"S","72v96"
"gene","MSTRG.14498",0.0177933404677484,0.229745379387776,"S","72v96"
"gene","MSTRG.66402",0.0177993860481315,0.229745379387776,"S","72v96"
"gene","MSTRG.62524",0.0178151818971375,0.229786747724517,"S","72v96"
"gene","MSTRG.2987",0.0178249983242178,0.229786747724517,"S","72v96"
"gene","MSTRG.6460",0.0178632349168333,0.229801801444062,"S","72v96"
"gene","MSTRG.47378",0.0178702002734767,0.229801801444062,"S","72v96"
"gene","MSTRG.47626",0.0178855870541346,0.229801801444062,"S","72v96"
"gene","MSTRG.7103",0.0178896325333949,0.229801801444062,"S","72v96"
"gene","MSTRG.39588",0.01789554200499,0.229801801444062,"S","72v96"
"gene","MSTRG.70213",0.0179236890288557,0.229801801444062,"S","72v96"
"gene","MSTRG.71597",0.0179297631566485,0.229801801444062,"S","72v96"
"gene","MSTRG.16398",0.0179791783340156,0.229801801444062,"S","72v96"
"gene","MSTRG.67039",0.017986275739886,0.229801801444062,"S","72v96"
"gene","MSTRG.61562",0.0180082446530007,0.229801801444062,"S","72v96"
"gene","MSTRG.32880",0.0180096047526639,0.229801801444062,"S","72v96"
"gene","MSTRG.41480",0.0180115905792755,0.229801801444062,"S","72v96"
"gene","MSTRG.18691",0.0180198916836152,0.229801801444062,"S","72v96"
"gene","MSTRG.36376",0.0180333255802549,0.229801801444062,"S","72v96"
"gene","MSTRG.16679",0.0180439788465239,0.229801801444062,"S","72v96"
"gene","MSTRG.13441",0.0180451759174616,0.229801801444062,"S","72v96"
"gene","MSTRG.24341",0.0180468579084612,0.229801801444062,"S","72v96"
"gene","MSTRG.39206",0.0180482394425541,0.229801801444062,"S","72v96"
"gene","MSTRG.66237",0.0180494572454187,0.229801801444062,"S","72v96"
"gene","MSTRG.63429",0.0180502536385365,0.229801801444062,"S","72v96"
"gene","MSTRG.39855",0.0180808658586243,0.230033201935201,"S","72v96"
"gene","MSTRG.1976",0.0181105210818757,0.230033201935201,"S","72v96"
"gene","MSTRG.52352",0.0181130328353579,0.230033201935201,"S","72v96"
"gene","MSTRG.51675",0.018116003245102,0.230033201935201,"S","72v96"
"gene","MSTRG.63785",0.0181245077682732,0.230033201935201,"S","72v96"
"gene","MSTRG.61796",0.0181405507360427,0.230069540792343,"S","72v96"
"gene","MSTRG.8546",0.0181498058021459,0.230069540792343,"S","72v96"
"gene","MSTRG.53336",0.0181808324890661,0.230305963794478,"S","72v96"
"gene","MSTRG.37230",0.0182116873010386,0.230305963794478,"S","72v96"
"gene","MSTRG.65277",0.0182208860476298,0.230305963794478,"S","72v96"
"gene","MSTRG.23483",0.018223366551974,0.230305963794478,"S","72v96"
"gene","MSTRG.58920",0.0182320018452085,0.230305963794478,"S","72v96"
"gene","MSTRG.10163",0.0182385894863992,0.230305963794478,"S","72v96"
"gene","MSTRG.2111",0.0182505090531928,0.230305963794478,"S","72v96"
"gene","MSTRG.64236",0.0182582884997475,0.230305963794478,"S","72v96"
"gene","MSTRG.39326",0.0183048522079445,0.230518539178674,"S","72v96"
"gene","MSTRG.23962",0.0183114588433217,0.230518539178674,"S","72v96"
"gene","MSTRG.58331",0.0183239075819508,0.230518539178674,"S","72v96"
"gene","MSTRG.28118",0.0183368285251626,0.230518539178674,"S","72v96"
"gene","MSTRG.8419",0.0183432825846821,0.230518539178674,"S","72v96"
"gene","MSTRG.52208",0.0183566962092783,0.230518539178674,"S","72v96"
"gene","MSTRG.31654",0.0183775932102883,0.230518539178674,"S","72v96"
"gene","MSTRG.69758",0.0184162504847805,0.230518539178674,"S","72v96"
"gene","MSTRG.4741",0.0184243303085402,0.230518539178674,"S","72v96"
"gene","MSTRG.14357",0.0184269672022095,0.230518539178674,"S","72v96"
"gene","MSTRG.64727",0.0184294928455726,0.230518539178674,"S","72v96"
"gene","MSTRG.15529",0.0184314284947742,0.230518539178674,"S","72v96"
"gene","MSTRG.33123",0.018432212050975,0.230518539178674,"S","72v96"
"gene","MSTRG.40754",0.0184324916749403,0.230518539178674,"S","72v96"
"gene","MSTRG.67376",0.0184516541621097,0.230602708085392,"S","72v96"
"gene","MSTRG.4620",0.01846170876042,0.230602708085392,"S","72v96"
"gene","MSTRG.15542",0.018522602218417,0.231180390273863,"S","72v96"
"gene","MSTRG.39447",0.0185305003222931,0.231180390273863,"S","72v96"
"gene","MSTRG.22362",0.0185598226002005,0.231298556782774,"S","72v96"
"gene","MSTRG.66954",0.0185654109073403,0.231298556782774,"S","72v96"
"gene","MSTRG.36000",0.0185851939223263,0.231298556782774,"S","72v96"
"gene","MSTRG.66299",0.0185902314255565,0.231298556782774,"S","72v96"
"gene","MSTRG.37548",0.0185963588559139,0.231298556782774,"S","72v96"
"gene","MSTRG.20813",0.0186128599623419,0.231363489592504,"S","72v96"
"gene","MSTRG.57038",0.0187176395071827,0.232408669021236,"S","72v96"
"gene","MSTRG.55626",0.0187252268689146,0.232408669021236,"S","72v96"
"gene","MSTRG.7379",0.0187341307412588,0.232408669021236,"S","72v96"
"gene","MSTRG.18063",0.0187422690668515,0.232408669021236,"S","72v96"
"gene","MSTRG.68514",0.018787425402506,0.232582379857839,"S","72v96"
"gene","MSTRG.42108",0.0188031242679301,0.232582379857839,"S","72v96"
"gene","MSTRG.10289",0.0188062492934375,0.232582379857839,"S","72v96"
"gene","MSTRG.24491",0.0188073583172148,0.232582379857839,"S","72v96"
"gene","MSTRG.30951",0.0188129774833815,0.232582379857839,"S","72v96"
"gene","MSTRG.17855",0.018829464779,0.232636985611806,"S","72v96"
"gene","MSTRG.59799",0.0188403144204725,0.232636985611806,"S","72v96"
"gene","MSTRG.9761",0.0188614644808167,0.232636985611806,"S","72v96"
"gene","MSTRG.21564",0.018862764849948,0.232636985611806,"S","72v96"
"gene","MSTRG.52688",0.0188832488089186,0.232694059870547,"S","72v96"
"gene","MSTRG.24954",0.0189036671237424,0.232694059870547,"S","72v96"
"gene","MSTRG.43147",0.0189067303452791,0.232694059870547,"S","72v96"
"gene","MSTRG.17671",0.0189127741494004,0.232694059870547,"S","72v96"
"gene","MSTRG.59698",0.0189690278797732,0.232767161796289,"S","72v96"
"gene","MSTRG.2408",0.0189720788898805,0.232767161796289,"S","72v96"
"gene","MSTRG.62103",0.0189755530954616,0.232767161796289,"S","72v96"
"gene","MSTRG.48826",0.0189771070270867,0.232767161796289,"S","72v96"
"gene","MSTRG.51665",0.0189909787627701,0.232767161796289,"S","72v96"
"gene","MSTRG.22531",0.0189986201201511,0.232767161796289,"S","72v96"
"gene","MSTRG.36836",0.0190160070562333,0.232767161796289,"S","72v96"
"gene","MSTRG.26655",0.0190188070248748,0.232767161796289,"S","72v96"
"gene","MSTRG.53228",0.0190287300785374,0.232767161796289,"S","72v96"
"gene","MSTRG.2516",0.0190333083840073,0.232767161796289,"S","72v96"
"gene","MSTRG.4968",0.0190454126984407,0.232767161796289,"S","72v96"
"gene","MSTRG.29982",0.0190549032011686,0.232767161796289,"S","72v96"
"gene","MSTRG.47072",0.0191068018321288,0.233262205700572,"S","72v96"
"gene","MSTRG.51348",0.0191384036857845,0.233422010026769,"S","72v96"
"gene","MSTRG.31568",0.01914265338201,0.233422010026769,"S","72v96"
"gene","MSTRG.51043",0.0191776670931019,0.233710013119144,"S","72v96"
"gene","MSTRG.68708",0.0192023622669646,0.233768383770256,"S","72v96"
"gene","MSTRG.69749",0.0192052523965325,0.233768383770256,"S","72v96"
"gene","MSTRG.19833",0.0192238645259641,0.233806237581409,"S","72v96"
"gene","MSTRG.1065",0.0192371618712572,0.233806237581409,"S","72v96"
"gene","MSTRG.69311",0.0192425611427313,0.233806237581409,"S","72v96"
"gene","MSTRG.23793",0.019264634007697,0.233935845765462,"S","72v96"
"gene","MSTRG.9971",0.0192999400758069,0.234225899973255,"S","72v96"
"gene","MSTRG.50108",0.0193214290761576,0.234348025045531,"S","72v96"
"gene","MSTRG.71754",0.0193512071710524,0.23444247053907,"S","72v96"
"gene","MSTRG.20681",0.0193848731838493,0.23444247053907,"S","72v96"
"gene","MSTRG.45342",0.0194004070906043,0.23444247053907,"S","72v96"
"gene","MSTRG.46421",0.0194096582339869,0.23444247053907,"S","72v96"
"gene","MSTRG.388",0.0194137467920551,0.23444247053907,"S","72v96"
"gene","MSTRG.47054",0.0194205207371643,0.23444247053907,"S","72v96"
"gene","MSTRG.51895",0.019427004804631,0.23444247053907,"S","72v96"
"gene","MSTRG.13804",0.0194334486057397,0.23444247053907,"S","72v96"
"gene","MSTRG.28503",0.0194412604779894,0.23444247053907,"S","72v96"
"gene","MSTRG.41248",0.0194435223006806,0.23444247053907,"S","72v96"
"gene","MSTRG.35398",0.0194998438229201,0.234699741846924,"S","72v96"
"gene","MSTRG.1995",0.0195083612284548,0.234699741846924,"S","72v96"
"gene","MSTRG.35165",0.019516313347584,0.234699741846924,"S","72v96"
"gene","MSTRG.936",0.0195414224061754,0.234699741846924,"S","72v96"
"gene","MSTRG.47024",0.0195431495742164,0.234699741846924,"S","72v96"
"gene","MSTRG.37088",0.0195607779421518,0.234699741846924,"S","72v96"
"gene","MSTRG.30388",0.0195623001723485,0.234699741846924,"S","72v96"
"gene","MSTRG.59467",0.0195861908387378,0.234699741846924,"S","72v96"
"gene","MSTRG.36500",0.019609773696792,0.234699741846924,"S","72v96"
"gene","MSTRG.34614",0.0196097904874537,0.234699741846924,"S","72v96"
"gene","MSTRG.52785",0.0196147061579757,0.234699741846924,"S","72v96"
"gene","MSTRG.13427",0.0196197946084307,0.234699741846924,"S","72v96"
"gene","MSTRG.19823",0.0196411728140189,0.234699741846924,"S","72v96"
"gene","MSTRG.61475",0.0196592798644029,0.234699741846924,"S","72v96"
"gene","MSTRG.33694",0.0196677639120482,0.234699741846924,"S","72v96"
"gene","MSTRG.62778",0.0196962598528505,0.234699741846924,"S","72v96"
"gene","MSTRG.52643",0.0196982236386375,0.234699741846924,"S","72v96"
"gene","MSTRG.42313",0.0197059619807505,0.234699741846924,"S","72v96"
"gene","MSTRG.53976",0.0197183055342891,0.234699741846924,"S","72v96"
"gene","MSTRG.65284",0.019735919236423,0.234699741846924,"S","72v96"
"gene","MSTRG.15515",0.0197521440250588,0.234699741846924,"S","72v96"
"gene","MSTRG.70780",0.019758171791479,0.234699741846924,"S","72v96"
"gene","MSTRG.12677",0.0197633828573854,0.234699741846924,"S","72v96"
"gene","MSTRG.17862",0.0197647912814939,0.234699741846924,"S","72v96"
"gene","MSTRG.30692",0.0197945381334366,0.234699741846924,"S","72v96"
"gene","MSTRG.69385",0.0197978835105019,0.234699741846924,"S","72v96"
"gene","MSTRG.26835",0.0198141600222574,0.234699741846924,"S","72v96"
"gene","MSTRG.20900",0.0198329758744635,0.234699741846924,"S","72v96"
"gene","MSTRG.19424",0.0198348649758397,0.234699741846924,"S","72v96"
"gene","MSTRG.25009",0.0198398115419907,0.234699741846924,"S","72v96"
"gene","MSTRG.18439",0.0198427476018367,0.234699741846924,"S","72v96"
"gene","MSTRG.62500",0.0198530080650177,0.234699741846924,"S","72v96"
"gene","MSTRG.36840",0.0198647716871797,0.234699741846924,"S","72v96"
"gene","MSTRG.53843",0.0198703584743625,0.234699741846924,"S","72v96"
"gene","MSTRG.64223",0.0198750011022283,0.234699741846924,"S","72v96"
"gene","MSTRG.48501",0.0198855370083723,0.234699741846924,"S","72v96"
"gene","MSTRG.22387",0.0199015795664836,0.234699741846924,"S","72v96"
"gene","MSTRG.8806",0.0199096684640712,0.234699741846924,"S","72v96"
"gene","MSTRG.26673",0.0199132139059223,0.234699741846924,"S","72v96"
"gene","MSTRG.38187",0.0199349457690692,0.234699741846924,"S","72v96"
"gene","MSTRG.36628",0.0199443230907355,0.234699741846924,"S","72v96"
"gene","MSTRG.13640",0.0199555674458198,0.234699741846924,"S","72v96"
"gene","MSTRG.25671",0.019956916127793,0.234699741846924,"S","72v96"
"gene","MSTRG.68840",0.0200040652647807,0.235035274342397,"S","72v96"
"gene","MSTRG.340",0.0200493838009907,0.235035274342397,"S","72v96"
"gene","MSTRG.30888",0.0200505509643849,0.235035274342397,"S","72v96"
"gene","MSTRG.13158",0.0200524218220433,0.235035274342397,"S","72v96"
"gene","MSTRG.23754",0.0200554675132949,0.235035274342397,"S","72v96"
"gene","MSTRG.33409",0.0200670855824229,0.235035274342397,"S","72v96"
"gene","MSTRG.69006",0.0200938005488405,0.235035274342397,"S","72v96"
"gene","MSTRG.46763",0.0201136556265136,0.235035274342397,"S","72v96"
"gene","MSTRG.53906",0.0201611580647093,0.235035274342397,"S","72v96"
"gene","MSTRG.9416",0.0201643606393461,0.235035274342397,"S","72v96"
"gene","MSTRG.19732",0.0201670379097245,0.235035274342397,"S","72v96"
"gene","MSTRG.12026",0.0201799741926936,0.235035274342397,"S","72v96"
"gene","MSTRG.15058",0.0202005801992999,0.235035274342397,"S","72v96"
"gene","MSTRG.523",0.0202042080887329,0.235035274342397,"S","72v96"
"gene","MSTRG.12352",0.0202060133244237,0.235035274342397,"S","72v96"
"gene","MSTRG.38645",0.0202130172603951,0.235035274342397,"S","72v96"
"gene","MSTRG.742",0.0202208449101349,0.235035274342397,"S","72v96"
"gene","MSTRG.37693",0.020253323990296,0.235035274342397,"S","72v96"
"gene","MSTRG.57666",0.0202652371134744,0.235035274342397,"S","72v96"
"gene","MSTRG.68943",0.020266461712494,0.235035274342397,"S","72v96"
"gene","MSTRG.26926",0.0202813942981623,0.235035274342397,"S","72v96"
"gene","MSTRG.36867",0.0202846091455575,0.235035274342397,"S","72v96"
"gene","MSTRG.21999",0.0203036456781802,0.235035274342397,"S","72v96"
"gene","MSTRG.39540",0.0203072497821783,0.235035274342397,"S","72v96"
"gene","MSTRG.44486",0.0203094928961725,0.235035274342397,"S","72v96"
"gene","MSTRG.14596",0.0203112064656183,0.235035274342397,"S","72v96"
"gene","MSTRG.33562",0.0203228209423569,0.235035274342397,"S","72v96"
"gene","MSTRG.19640",0.0203270494879665,0.235035274342397,"S","72v96"
"gene","MSTRG.34003",0.0203403098559565,0.235035274342397,"S","72v96"
"gene","MSTRG.55469",0.0203556107829362,0.235035274342397,"S","72v96"
"gene","MSTRG.63880",0.0203570880258046,0.235035274342397,"S","72v96"
"gene","MSTRG.47390",0.0203729959153192,0.235035274342397,"S","72v96"
"gene","MSTRG.38014",0.0203815801508698,0.235035274342397,"S","72v96"
"gene","MSTRG.39877",0.0203903358064762,0.235035274342397,"S","72v96"
"gene","MSTRG.32928",0.0204199842563483,0.235035274342397,"S","72v96"
"gene","MSTRG.64882",0.0204295950890283,0.235035274342397,"S","72v96"
"gene","MSTRG.43896",0.0204345252793645,0.235035274342397,"S","72v96"
"gene","MSTRG.55467",0.0204413309701581,0.235035274342397,"S","72v96"
"gene","MSTRG.34754",0.0204422413007472,0.235035274342397,"S","72v96"
"gene","MSTRG.44848",0.0204522759322159,0.235035274342397,"S","72v96"
"gene","MSTRG.40577",0.0204552883813349,0.235035274342397,"S","72v96"
"gene","MSTRG.59798",0.0205195537343337,0.235641683701671,"S","72v96"
"gene","MSTRG.29296",0.0205510889022902,0.235809392211671,"S","72v96"
"gene","MSTRG.69227",0.0205571522805689,0.235809392211671,"S","72v96"
"gene","MSTRG.60160",0.0205815280838453,0.235957038009875,"S","72v96"
"gene","MSTRG.60613",0.020614205068484,0.236022169483345,"S","72v96"
"gene","MSTRG.12679",0.0206172884252059,0.236022169483345,"S","72v96"
"gene","MSTRG.29863",0.020622217224719,0.236022169483345,"S","72v96"
"gene","MSTRG.40831",0.0206496917926002,0.236022169483345,"S","72v96"
"gene","MSTRG.25658",0.0206511967666756,0.236022169483345,"S","72v96"
"gene","MSTRG.28117",0.0206599578530565,0.236022169483345,"S","72v96"
"gene","MSTRG.39035",0.0206677628665084,0.236022169483345,"S","72v96"
"gene","MSTRG.59173",0.0206921506369777,0.236139557143345,"S","72v96"
"gene","MSTRG.39861",0.0207010689294849,0.236139557143345,"S","72v96"
"gene","MSTRG.40131",0.0207215089468031,0.236241327681452,"S","72v96"
"gene","MSTRG.51984",0.0207385524036245,0.236275240105794,"S","72v96"
"gene","MSTRG.19246",0.0207475235217228,0.236275240105794,"S","72v96"
"gene","MSTRG.58152",0.0207786589424064,0.236353415443917,"S","72v96"
"gene","MSTRG.54182",0.0207864180454451,0.236353415443917,"S","72v96"
"gene","MSTRG.56159",0.0207889596031607,0.236353415443917,"S","72v96"
"gene","MSTRG.37325",0.0208430878432582,0.236837524468269,"S","72v96"
"gene","MSTRG.40698",0.0208756813964227,0.237076536788832,"S","72v96"
"gene","MSTRG.14846",0.020899159731584,0.237168570328479,"S","72v96"
"gene","MSTRG.24075",0.0209074785621182,0.237168570328479,"S","72v96"
"gene","MSTRG.55530",0.0209184760470121,0.237168570328479,"S","72v96"
"gene","MSTRG.3015",0.0209441771798335,0.237210298824996,"S","72v96"
"gene","MSTRG.57752",0.0209484957667423,0.237210298824996,"S","72v96"
"gene","MSTRG.66720",0.0209568533140367,0.237210298824996,"S","72v96"
"gene","MSTRG.28413",0.0209699862164665,0.237222649560016,"S","72v96"
"gene","MSTRG.23332",0.0209810768552837,0.237222649560016,"S","72v96"
"gene","MSTRG.9415",0.0209952356011928,0.237251946104939,"S","72v96"
"gene","MSTRG.20828",0.0210141628598592,0.237335066220106,"S","72v96"
"gene","MSTRG.53437",0.0210458091643182,0.237403099173391,"S","72v96"
"gene","MSTRG.39985",0.0210491932448138,0.237403099173391,"S","72v96"
"gene","MSTRG.69842",0.0210714963950729,0.237403099173391,"S","72v96"
"gene","MSTRG.6267",0.0210961189467572,0.237403099173391,"S","72v96"
"gene","MSTRG.14050",0.0211004926376186,0.237403099173391,"S","72v96"
"gene","MSTRG.14847",0.0211240827135629,0.237403099173391,"S","72v96"
"gene","MSTRG.37244",0.0211334615905812,0.237403099173391,"S","72v96"
"gene","MSTRG.20348",0.0211491220511986,0.237403099173391,"S","72v96"
"gene","MSTRG.31875",0.0211563708885978,0.237403099173391,"S","72v96"
"gene","MSTRG.59691",0.0211602827986637,0.237403099173391,"S","72v96"
"gene","MSTRG.10601",0.0211655884283212,0.237403099173391,"S","72v96"
"gene","MSTRG.27452",0.0211688243737871,0.237403099173391,"S","72v96"
"gene","MSTRG.30123",0.0211767779349862,0.237403099173391,"S","72v96"
"gene","MSTRG.42051",0.0211880348881714,0.237403099173391,"S","72v96"
"gene","MSTRG.36132",0.0212180296557339,0.237403099173391,"S","72v96"
"gene","MSTRG.13998",0.0212409942233833,0.237403099173391,"S","72v96"
"gene","MSTRG.65368",0.0212421484204113,0.237403099173391,"S","72v96"
"gene","MSTRG.35548",0.021243012829959,0.237403099173391,"S","72v96"
"gene","MSTRG.51965",0.0212506680288941,0.237403099173391,"S","72v96"
"gene","MSTRG.51047",0.0212622092742073,0.237403099173391,"S","72v96"
"gene","MSTRG.22080",0.0212702980640054,0.237403099173391,"S","72v96"
"gene","MSTRG.2634",0.0212760728281517,0.237403099173391,"S","72v96"
"gene","MSTRG.44043",0.0212864114763465,0.237403099173391,"S","72v96"
"gene","MSTRG.56659",0.0213069686008729,0.237427382638998,"S","72v96"
"gene","MSTRG.43733",0.0213155322662504,0.237427382638998,"S","72v96"
"gene","MSTRG.71418",0.0213233173486609,0.237427382638998,"S","72v96"
"gene","MSTRG.17157",0.0213509841073666,0.237606448205148,"S","72v96"
"gene","MSTRG.68696",0.0213717827060046,0.23770892803696,"S","72v96"
"gene","MSTRG.60020",0.0214081624851851,0.237856589838553,"S","72v96"
"gene","MSTRG.41951",0.0214193475390695,0.237856589838553,"S","72v96"
"gene","MSTRG.11117",0.0214313118981422,0.237856589838553,"S","72v96"
"gene","MSTRG.40606",0.0214352980467493,0.237856589838553,"S","72v96"
"gene","MSTRG.8471",0.0214430441058744,0.237856589838553,"S","72v96"
"gene","MSTRG.51583",0.0214797647745375,0.238010953224558,"S","72v96"
"gene","MSTRG.27055",0.021501180845382,0.238010953224558,"S","72v96"
"gene","MSTRG.71474",0.021501420796274,0.238010953224558,"S","72v96"
"gene","MSTRG.70399",0.0215036751617503,0.238010953224558,"S","72v96"
"gene","MSTRG.13023",0.021514983290021,0.238010953224558,"S","72v96"
"gene","MSTRG.1761",0.0215474886302957,0.238090300686956,"S","72v96"
"gene","MSTRG.57327",0.0215518042309267,0.238090300686956,"S","72v96"
"gene","MSTRG.56623",0.021566019736622,0.238090300686956,"S","72v96"
"gene","MSTRG.30637",0.0215859502325035,0.238090300686956,"S","72v96"
"gene","MSTRG.39467",0.021607261241444,0.238090300686956,"S","72v96"
"gene","MSTRG.14940",0.0216274844239354,0.238090300686956,"S","72v96"
"gene","MSTRG.44963",0.0216276591545264,0.238090300686956,"S","72v96"
"gene","MSTRG.60162",0.0216330709783865,0.238090300686956,"S","72v96"
"gene","MSTRG.46564",0.0216367964768209,0.238090300686956,"S","72v96"
"gene","MSTRG.36731",0.0216493376394531,0.238090300686956,"S","72v96"
"gene","MSTRG.13169",0.0216498493798719,0.238090300686956,"S","72v96"
"gene","MSTRG.18328",0.0216695279407744,0.238179002178608,"S","72v96"
"gene","MSTRG.18108",0.0217210010419593,0.238565645026416,"S","72v96"
"gene","MSTRG.17846",0.0217309291660959,0.238565645026416,"S","72v96"
"gene","MSTRG.66647",0.0217466354930258,0.238565645026416,"S","72v96"
"gene","MSTRG.7337",0.0217588196237539,0.238565645026416,"S","72v96"
"gene","MSTRG.3831",0.0217628630835897,0.238565645026416,"S","72v96"
"gene","MSTRG.19985",0.0217863498361939,0.238628051030769,"S","72v96"
"gene","MSTRG.32430",0.0217918254305525,0.238628051030769,"S","72v96"
"gene","MSTRG.25273",0.021830039872419,0.238780702529814,"S","72v96"
"gene","MSTRG.68220",0.0218393045273212,0.238780702529814,"S","72v96"
"gene","MSTRG.8395",0.0218443877239991,0.238780702529814,"S","72v96"
"gene","MSTRG.28040",0.0218624194421166,0.238780702529814,"S","72v96"
"gene","MSTRG.39659",0.0218639765651385,0.238780702529814,"S","72v96"
"gene","MSTRG.46387",0.0218838552602214,0.238865974430251,"S","72v96"
"gene","MSTRG.44799",0.0219070419708356,0.238865974430251,"S","72v96"
"gene","MSTRG.3264",0.0219083531763076,0.238865974430251,"S","72v96"
"gene","MSTRG.3086",0.0219183697648822,0.238865974430251,"S","72v96"
"gene","MSTRG.35348",0.021960391086598,0.239126672129527,"S","72v96"
"gene","MSTRG.3337",0.0219656094730389,0.239126672129527,"S","72v96"
"gene","MSTRG.25254",0.0219933181650811,0.239198268084033,"S","72v96"
"gene","MSTRG.50804",0.0219955111460988,0.239198268084033,"S","72v96"
"gene","MSTRG.47452",0.0220167977550322,0.239302873320461,"S","72v96"
"gene","MSTRG.23104",0.0220674572967585,0.239726456121037,"S","72v96"
"gene","MSTRG.57276",0.0221177496900165,0.240124962164327,"S","72v96"
"gene","MSTRG.10268",0.0221275562403987,0.240124962164327,"S","72v96"
"gene","MSTRG.30054",0.0221728622517059,0.24048937323241,"S","72v96"
"gene","MSTRG.58259",0.0221953949348506,0.240606527544284,"S","72v96"
"gene","MSTRG.44681",0.0222091932766406,0.240628924513417,"S","72v96"
"gene","MSTRG.4216",0.0222312401929448,0.240696856134862,"S","72v96"
"gene","MSTRG.4631",0.0222389342942741,0.240696856134862,"S","72v96"
"gene","MSTRG.43984",0.0222653671608719,0.240855844129474,"S","72v96"
"gene","MSTRG.48681",0.0223053336045582,0.241144912794389,"S","72v96"
"gene","MSTRG.52112",0.022315604314176,0.241144912794389,"S","72v96"
"gene","MSTRG.66616",0.0223637643615706,0.241330810097164,"S","72v96"
"gene","MSTRG.40028",0.0223703056125899,0.241330810097164,"S","72v96"
"gene","MSTRG.8721",0.0223857911117449,0.241330810097164,"S","72v96"
"gene","MSTRG.20002",0.0224005392696452,0.241330810097164,"S","72v96"
"gene","MSTRG.15158",0.0224161819672604,0.241330810097164,"S","72v96"
"gene","MSTRG.45676",0.0224225399580468,0.241330810097164,"S","72v96"
"gene","MSTRG.46280",0.0224255902076498,0.241330810097164,"S","72v96"
"gene","MSTRG.70433",0.0224269392513503,0.241330810097164,"S","72v96"
"gene","MSTRG.63111",0.0224483012149553,0.241434010445062,"S","72v96"
"gene","MSTRG.3719",0.0224616623423095,0.241451097820109,"S","72v96"
"gene","MSTRG.44564",0.0225078639089615,0.24157356821426,"S","72v96"
"gene","MSTRG.19569",0.0225297430486183,0.24157356821426,"S","72v96"
"gene","MSTRG.61294",0.0225300470131324,0.24157356821426,"S","72v96"
"gene","MSTRG.5387",0.0225509859871956,0.24157356821426,"S","72v96"
"gene","MSTRG.13527",0.0225602478718284,0.24157356821426,"S","72v96"
"gene","MSTRG.56959",0.022567306810658,0.24157356821426,"S","72v96"
"gene","MSTRG.7404",0.0225910200388683,0.24157356821426,"S","72v96"
"gene","MSTRG.16638",0.0226108133294938,0.24157356821426,"S","72v96"
"gene","MSTRG.65826",0.0226226174269428,0.24157356821426,"S","72v96"
"gene","MSTRG.58278",0.0226322641034964,0.24157356821426,"S","72v96"
"gene","MSTRG.18857",0.02263291559228,0.24157356821426,"S","72v96"
"gene","MSTRG.69807",0.0226357096093097,0.24157356821426,"S","72v96"
"gene","MSTRG.3018",0.0226391492290956,0.24157356821426,"S","72v96"
"gene","MSTRG.19183",0.0226461817263307,0.24157356821426,"S","72v96"
"gene","MSTRG.29853",0.0226678185284169,0.24157356821426,"S","72v96"
"gene","MSTRG.15425",0.0226952836269728,0.24157356821426,"S","72v96"
"gene","MSTRG.13887",0.0227073345801208,0.24157356821426,"S","72v96"
"gene","MSTRG.40343",0.0227096850520516,0.24157356821426,"S","72v96"
"gene","MSTRG.45276",0.0227177220285657,0.24157356821426,"S","72v96"
"gene","MSTRG.44507",0.0227179549869611,0.24157356821426,"S","72v96"
"gene","MSTRG.26877",0.0227633340763542,0.24157356821426,"S","72v96"
"gene","MSTRG.22555",0.0227652965315803,0.24157356821426,"S","72v96"
"gene","MSTRG.37923",0.0227799242139695,0.24157356821426,"S","72v96"
"gene","MSTRG.63038",0.0227909931017758,0.24157356821426,"S","72v96"
"gene","MSTRG.40545",0.0228271500625041,0.24157356821426,"S","72v96"
"gene","MSTRG.3584",0.0228346739499389,0.24157356821426,"S","72v96"
"gene","MSTRG.21884",0.0228394162192791,0.24157356821426,"S","72v96"
"gene","MSTRG.13273",0.022841806781944,0.24157356821426,"S","72v96"
"gene","MSTRG.67680",0.0228419909763525,0.24157356821426,"S","72v96"
"gene","MSTRG.55302",0.0228455492945334,0.24157356821426,"S","72v96"
"gene","MSTRG.52026",0.0228539930539553,0.24157356821426,"S","72v96"
"gene","MSTRG.62296",0.022862186078038,0.24157356821426,"S","72v96"
"gene","MSTRG.48043",0.0228630477477206,0.24157356821426,"S","72v96"
"gene","MSTRG.65178",0.0229102380854138,0.24157356821426,"S","72v96"
"gene","MSTRG.44567",0.022924284335769,0.24157356821426,"S","72v96"
"gene","MSTRG.43551",0.0229474390013837,0.24157356821426,"S","72v96"
"gene","MSTRG.8767",0.0229526535842839,0.24157356821426,"S","72v96"
"gene","MSTRG.22346",0.0229549999373904,0.24157356821426,"S","72v96"
"gene","MSTRG.20049",0.0229702294720751,0.24157356821426,"S","72v96"
